Age,DistanceFromHome,Education,EmployeeNumber,EnvironmentSatisfaction,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Label,IntoAge,Satisfaction,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,OverTime_No,OverTime_Yes
1,1,4,826,4,4,3,2,3,2,3,3,0,7,0,3,2,2,2,2,0,28,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,15,2,461,3,2,4,2,0,2,3,2,1,12,3,3,11,10,2,9,0,26,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,2,2,1996,1,3,3,2,0,2,3,3,1,3,1,3,2,2,1,2,0,28,7,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,21,3,221,3,3,4,2,1,2,3,3,1,5,2,1,5,2,0,2,0,23,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,2,4,1704,1,2,4,2,0,2,3,3,0,6,2,4,5,4,1,4,0,29,8,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,4,4,1501,4,3,3,2,0,2,3,2,0,4,2,3,3,2,1,2,0,51,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,2,4,1556,3,3,4,2,3,2,4,4,0,7,3,2,3,2,1,2,0,29,11,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,2,4,1731,3,3,2,2,7,2,3,4,1,4,3,1,1,0,0,0,0,43,9,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,19,4,791,4,3,4,2,0,2,3,1,1,5,3,3,4,3,1,2,0,47,9,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,16,4,1905,4,1,1,2,1,2,4,2,1,5,2,3,5,2,3,0,1,29,7,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,16,4,1436,3,2,1,2,4,2,3,1,2,11,3,2,3,2,0,2,0,25,5,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,1,3,78,1,3,4,2,1,2,4,2,1,9,3,3,9,8,7,8,0,23,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1,5,2,1440,3,4,3,2,0,2,3,1,0,7,2,1,6,5,1,3,0,30,7,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,11,2,154,2,3,4,2,0,2,3,3,1,10,6,3,9,7,2,8,0,26,9,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,6,4,1221,3,1,3,2,1,2,3,3,1,7,4,3,7,7,1,7,0,29,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,8,4,452,4,3,4,2,9,2,3,1,2,12,3,3,10,9,9,8,0,33,9,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,1,1,554,1,3,2,2,1,2,3,2,0,6,4,3,5,3,1,4,1,18,5,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,1,4,332,3,3,3,2,7,2,3,3,3,7,1,3,3,2,1,2,0,32,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,21,2,270,3,3,3,2,2,2,3,2,1,11,5,3,5,3,0,2,0,31,8,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,6,3,1708,4,3,3,2,1,2,3,2,0,10,3,3,10,8,8,7,0,31,9,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,2,3,1472,4,4,2,2,4,2,3,2,0,35,2,2,9,8,8,8,0,18,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1,8,3,742,1,4,1,2,9,2,3,1,1,10,2,3,8,7,0,5,0,26,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,15,1,1202,2,1,4,2,0,2,3,1,1,6,2,2,5,4,1,3,0,23,7,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,6,3,1162,4,2,3,2,1,2,3,3,1,4,0,3,4,2,2,2,0,23,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,1,3,1499,3,3,3,2,0,2,4,1,1,6,3,4,5,3,1,3,0,24,7,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,1,1,682,4,3,1,2,7,2,4,4,0,18,2,4,14,7,8,10,0,35,9,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,29,3,1148,2,1,4,2,4,2,3,1,0,16,3,3,1,0,0,0,0,26,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,4,2,319,3,3,4,2,1,2,3,4,0,22,3,3,22,17,11,15,0,20,11,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,2,4,339,4,2,1,2,6,2,3,2,1,13,3,3,11,9,5,9,0,21,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,1,4,665,1,2,3,2,4,2,3,2,0,10,1,4,2,2,0,2,0,34,6,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
1,10,3,994,4,2,1,2,6,2,4,3,0,3,5,3,0,0,0,0,1,26,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,1,3,1799,3,3,4,2,1,2,3,3,1,5,6,4,5,3,0,3,0,23,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,14,1,924,3,3,4,2,0,2,3,1,1,17,2,2,16,8,4,11,0,19,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,2,3,469,4,3,3,2,1,2,3,1,1,4,3,2,4,3,0,2,0,25,8,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,4,2,1256,1,2,3,2,2,2,3,3,1,23,2,4,1,0,0,0,0,26,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,2,1,1396,3,3,2,2,0,2,3,1,3,4,3,2,3,2,1,2,0,28,6,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,6,3,932,4,3,1,2,7,2,4,4,0,8,2,1,2,2,2,2,1,31,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,20,3,974,3,3,4,2,1,2,3,2,1,3,5,3,3,1,0,2,0,26,9,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,2,2,8,4,3,4,2,0,2,3,3,0,8,2,2,7,7,3,6,0,24,11,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,8,3,1751,3,3,4,2,1,2,3,3,0,6,5,2,6,2,1,4,0,21,10,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,7,3,1417,3,4,1,2,0,2,3,4,0,8,2,3,7,7,0,7,0,18,8,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,2,3,1204,3,3,1,2,8,2,4,1,0,28,2,3,26,15,15,9,0,18,5,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,28,2,641,1,3,2,2,1,2,4,4,2,6,5,4,5,3,1,4,0,20,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,16,3,1763,3,4,3,2,3,2,3,3,1,10,3,3,7,0,1,7,0,20,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,6,3,298,4,3,4,2,3,2,3,3,0,16,3,3,1,0,0,0,0,25,11,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
1,3,3,1527,3,3,2,2,8,2,3,4,1,23,2,4,13,12,5,1,0,23,9,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,7,1,1492,4,3,3,2,1,2,3,1,1,1,3,3,1,0,0,0,0,34,8,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
1,14,2,500,3,3,4,2,4,2,3,3,1,18,2,2,7,7,0,7,0,33,10,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,6,3,1022,1,2,3,2,2,2,3,4,0,19,0,3,2,2,2,2,0,29,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,2,2,1258,4,4,2,2,5,2,3,3,0,7,4,2,1,0,0,0,0,41,9,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,16,2,22,4,4,4,2,1,2,3,2,2,1,2,2,1,0,0,0,0,21,10,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1,17,3,233,3,3,2,2,0,2,3,4,1,6,3,2,5,2,1,1,0,21,9,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,13,3,1543,1,3,4,2,1,2,3,1,0,10,2,3,10,8,3,7,0,27,6,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,20,4,945,4,3,3,2,4,2,3,1,2,13,2,2,0,0,0,0,0,35,8,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,13,2,250,4,4,1,2,1,2,3,3,2,5,3,3,4,2,1,3,0,48,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,4,4,1171,2,3,1,2,7,2,3,4,0,9,3,4,6,4,1,5,0,33,7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,16,1,33,2,1,1,2,1,2,4,2,0,10,5,3,10,2,6,7,1,22,5,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,9,2,1787,2,2,2,2,1,2,3,1,2,5,2,3,5,2,0,3,0,32,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,4,4,401,4,2,4,2,1,2,3,2,0,8,0,3,8,7,7,4,1,18,10,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,8,4,1409,3,3,1,2,9,2,3,3,0,12,2,1,5,4,0,4,0,40,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,3,5,193,4,3,3,2,3,2,4,2,0,19,2,3,3,2,2,2,0,19,9,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,10,3,491,4,2,4,2,6,2,3,4,0,20,2,3,4,3,1,3,0,30,12,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,13,3,1844,1,2,1,2,4,2,3,4,3,4,3,3,2,2,2,0,1,25,6,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,7,3,1260,3,3,4,2,1,2,3,2,2,6,2,3,6,0,1,0,0,23,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,7,3,613,3,2,4,2,9,2,4,3,1,10,3,2,5,4,0,1,0,21,10,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
1,14,3,515,4,3,1,2,1,2,3,3,1,18,2,2,18,7,12,17,0,19,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,28,4,1549,2,3,3,2,1,2,3,2,1,15,3,3,15,14,5,7,0,18,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,21,3,525,4,3,4,2,7,2,4,1,1,8,1,3,3,2,1,2,0,35,9,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,4,3,1100,4,3,1,2,0,2,4,1,0,9,2,3,8,7,4,7,1,26,6,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,8,4,1630,3,3,3,2,1,2,3,4,1,15,5,3,14,11,2,9,0,20,10,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,2,2,783,2,1,3,2,0,2,3,1,0,9,3,3,8,7,3,1,0,36,6,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1,1,4,1700,3,1,4,2,1,2,3,3,2,6,2,2,6,3,1,3,0,31,10,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,8,3,920,1,3,2,2,4,2,4,3,1,4,2,4,1,0,0,0,0,39,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,5,4,1473,1,3,3,2,2,2,3,2,1,20,0,2,3,2,1,2,0,29,6,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,10,3,983,3,3,4,2,1,2,3,2,0,6,1,3,5,3,1,3,0,32,9,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,9,2,913,2,3,1,2,1,2,3,4,0,8,0,3,8,7,7,1,0,36,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,6,1,1192,2,3,4,2,1,2,3,1,1,10,5,3,10,8,0,8,0,19,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,11,4,1757,4,3,4,2,3,2,3,3,0,8,1,4,5,1,0,4,0,41,11,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,2,3,1464,2,3,4,2,6,2,3,3,1,7,2,1,2,2,2,2,1,24,9,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,12,3,494,3,4,2,2,1,2,3,4,0,1,0,3,1,0,0,0,1,20,9,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0
1,11,2,390,1,3,1,2,1,2,3,3,1,5,3,3,5,3,3,3,0,21,5,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1,14,3,325,3,3,4,2,5,2,3,3,1,8,2,1,5,4,0,4,1,25,10,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,9,3,1965,4,3,4,2,1,2,3,1,0,7,5,3,7,7,0,7,0,20,9,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,25,3,1269,2,4,4,2,1,2,3,4,0,1,2,3,1,0,0,1,0,18,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,19,2,904,1,3,2,2,1,2,3,4,0,10,2,3,10,0,0,9,0,27,7,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,8,1,1468,4,2,2,2,2,2,3,3,1,16,5,3,9,8,4,8,0,24,9,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,8,1,1783,3,3,1,2,1,2,3,3,0,1,6,3,1,0,0,0,1,21,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,15,2,1217,4,3,2,2,5,2,3,1,1,25,2,3,4,2,0,3,0,21,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,21,4,120,3,3,4,2,0,2,4,4,0,11,2,1,10,7,1,0,0,40,11,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,22,3,1043,4,3,1,2,1,2,3,3,0,21,2,3,21,6,2,8,0,18,8,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
1,19,2,61,2,3,2,2,4,2,4,1,0,8,1,3,1,0,0,0,0,29,5,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,2,4,2048,3,2,3,2,2,2,3,4,0,8,2,3,2,2,2,2,0,32,10,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,14,3,1244,1,3,1,2,1,2,3,4,2,9,3,2,9,7,6,8,0,18,6,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,2,2,328,1,3,1,2,7,2,4,1,0,13,3,4,9,7,1,7,1,20,3,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,26,4,333,3,3,4,2,0,2,3,1,0,4,2,3,3,2,2,2,0,28,8,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,9,4,626,1,3,2,2,1,2,3,4,1,9,6,3,9,5,7,7,0,28,7,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,2,1,1941,2,3,4,2,3,2,3,4,0,28,3,3,5,4,4,3,0,21,10,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,3,4,1060,3,3,3,2,3,2,3,1,1,8,2,3,2,2,2,2,0,30,7,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,22,1,167,4,3,3,2,1,2,3,4,0,0,2,2,0,0,0,0,1,19,11,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1,3,3,1062,4,3,2,2,3,2,3,1,0,8,3,2,4,3,0,1,0,29,7,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,4,2,1275,3,3,4,2,1,2,4,2,0,8,2,2,8,5,2,2,0,18,9,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,1,4,308,3,1,3,2,0,2,3,4,1,6,2,3,5,4,1,4,0,25,10,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
1,19,3,502,1,4,4,2,8,2,3,2,0,9,3,2,5,2,0,4,1,25,7,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,24,2,1868,4,2,4,2,1,2,4,2,0,1,3,2,1,0,1,0,1,28,10,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,14,2,843,2,3,1,2,6,2,4,3,1,22,3,3,4,1,1,0,0,21,6,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,7,2,1309,4,3,3,2,1,2,3,1,1,10,3,3,10,4,1,1,1,22,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,2,3,1542,3,2,2,2,4,2,3,2,1,4,3,3,1,0,0,0,0,38,7,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,7,3,359,2,4,2,2,1,2,4,3,0,5,3,1,5,1,0,3,0,27,7,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,1,3,1264,4,2,4,2,3,2,3,2,2,9,2,2,7,7,1,7,0,20,10,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
1,4,2,1259,1,3,3,2,1,2,3,2,3,5,2,3,5,3,0,3,0,22,6,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,10,1,701,4,3,3,2,1,2,3,4,0,1,5,3,1,0,1,1,1,19,11,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
1,17,4,608,2,3,3,2,0,2,3,2,1,8,2,2,7,7,1,0,1,18,7,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
1,2,4,1755,4,4,4,2,0,2,3,1,3,6,3,3,5,0,1,2,0,28,9,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,6,4,655,1,2,3,2,0,2,3,3,2,6,5,2,5,3,0,3,0,21,7,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,7,4,1118,2,3,2,2,7,2,3,4,0,18,4,3,8,6,4,0,0,34,8,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,1,3,855,1,4,1,2,1,2,4,1,1,9,5,3,9,8,0,8,0,24,3,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
1,17,1,1009,4,2,3,2,1,2,3,2,2,5,6,3,4,2,3,2,0,19,9,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,2,3,1215,4,3,1,2,2,2,4,3,1,32,3,3,2,2,2,2,0,18,8,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,10,4,1119,3,2,3,2,0,2,3,2,2,9,2,3,8,7,2,7,0,29,8,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,1,2,340,3,2,1,2,2,2,3,1,1,17,2,2,3,1,0,2,0,20,5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
1,10,3,1836,3,3,4,2,1,2,3,1,0,5,4,3,5,3,1,2,0,21,8,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,6,3,97,2,4,4,2,3,2,3,2,0,5,3,3,1,0,0,0,0,31,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,1,2,1981,2,2,3,2,1,2,3,2,0,4,2,2,4,3,1,2,0,20,7,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1,20,3,175,2,1,3,2,3,2,3,3,1,4,2,3,2,2,2,2,1,27,8,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1,9,1,176,3,3,3,2,3,2,3,3,1,12,2,3,9,7,0,7,0,29,9,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1
1,1,3,1368,4,3,4,2,1,2,3,3,0,0,5,4,0,0,0,0,0,18,11,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1,4,1,885,3,2,1,2,1,2,3,1,0,5,1,4,5,2,0,3,0,20,5,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,8,3,1433,1,2,2,2,1,2,3,3,0,1,3,4,1,0,0,0,1,30,6,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1,2,2,361,4,2,4,2,3,2,3,4,1,13,0,3,8,7,7,5,0,25,12,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,3,3,1121,4,3,2,2,0,2,3,2,3,10,3,2,9,7,1,7,0,18,8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1,3,3,1198,1,2,3,2,1,2,3,1,0,2,2,2,2,2,1,2,0,18,5,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0
